meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1239,9550,44,49,2024-06-30T14:00:10.458000+00:00,17.42,31.965,21.534,301.0,229.0,False,70.919,"[2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",311.0
1239,9550,63,49,2024-06-30T14:00:20.884000+00:00,17.449,31.101,20.738,295.0,233.0,False,69.288,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2051, 2049, 2048, 2051, 2049, 2048, 2049]",296.0
1239,9550,11,49,2024-06-30T14:00:28.316000+00:00,17.834,32.309,21.567,294.0,222.0,False,71.71,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",298.0
1239,9550,1,50,2024-06-30T14:00:53.292000+00:00,17.629,31.97,21.139,290.0,228.0,False,70.738,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",302.0
1239,9550,4,50,2024-06-30T14:01:00.388000+00:00,17.539,31.795,21.212,298.0,231.0,False,70.546,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",302.0
1239,9550,16,49,2024-06-30T14:01:01.074000+00:00,17.285,32.027,21.256,308.0,222.0,False,70.568,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",311.0
1239,9550,44,50,2024-06-30T14:01:21.341000+00:00,17.395,32.064,21.482,303.0,229.0,False,70.941,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",311.0
1239,9550,63,50,2024-06-30T14:01:30.142000+00:00,17.379,31.16,20.803,297.0,232.0,False,69.342,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2049]",302.0
1239,9550,11,50,2024-06-30T14:01:40.077000+00:00,17.773,32.178,21.503,292.0,222.0,False,71.454,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",298.0
1239,9550,1,51,2024-06-30T14:02:03.842000+00:00,17.59,31.587,24.683,292.0,225.0,False,73.86,"[None, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064, 2064]",302.0
1239,9550,4,51,2024-06-30T14:02:10.899000+00:00,17.542,32.163,24.868,,226.0,False,74.573,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064, 2064]",302.0
1239,9550,16,50,2024-06-30T14:02:11.770000+00:00,17.361,32.657,21.721,305.0,211.0,False,71.739,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2051, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",315.0
1239,9550,44,51,2024-06-30T14:02:32.336000+00:00,17.686,32.11,21.432,296.0,221.0,False,71.228,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",303.0
1239,9550,63,51,2024-06-30T14:02:39.380000+00:00,17.477,31.446,20.836,294.0,229.0,False,69.759,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2051, 2049]",300.0
1239,9550,11,51,2024-06-30T14:02:51.582000+00:00,17.824,32.226,26.213,285.0,222.0,False,76.263,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064, 2064]",294.0
1239,9550,1,52,2024-06-30T14:03:17.785000+00:00,38.994,31.904,20.687,289.0,233.0,True,91.585,"[2064, 2064, 2064, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2049, 2048, 2049, 2048, 2051, 2049]",302.0
1239,9550,16,51,2024-06-30T14:03:23.472000+00:00,17.306,31.908,24.711,307.0,221.0,False,73.925,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064, 2064]",307.0
1239,9550,4,52,2024-06-30T14:03:25.320000+00:00,34.326,30.752,20.685,295.0,238.0,True,85.763,"[2064, 2064, 2064, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2049, 2051, 2048]","[2051, 2051, 2049, 2048, 2048, 2049, 2051]",303.0
1239,9550,44,52,2024-06-30T14:03:43.451000+00:00,17.7,32.222,21.409,293.0,226.0,False,71.331,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",303.0
1239,9550,63,52,2024-06-30T14:03:49.243000+00:00,17.443,31.491,20.947,291.0,230.0,False,69.881,"[None, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048]",301.0
1239,9550,11,52,2024-06-30T14:04:07.817000+00:00,40.513,31.783,21.565,298.0,226.0,True,93.861,"[2064, 2064, 2064, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",313.0
1239,9550,16,52,2024-06-30T14:04:37.304000+00:00,33.883,31.231,20.96,292.0,229.0,True,86.074,"[2064, 2064, 2064, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2049]",302.0
1239,9550,1,53,2024-06-30T14:04:49.468000+00:00,17.348,30.775,20.649,291.0,234.0,False,68.772,"[2048, 2048, 2051, 2049, 2049, 2048]","[2048, 2049, 2048, 2048, 2049, 2049, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2049]",301.0
1239,9550,4,53,2024-06-30T14:04:51.326000+00:00,16.897,30.558,20.561,317.0,240.0,False,68.016,"[2051, 2049, 2048, 2051, 2049, 2049]","[2049, 2051, 2049, 2049, 2048, 2048, 2049]","[2051, 2048, 2048, 2049, 2051, 2049, 2048]",308.0
1239,9550,44,53,2024-06-30T14:04:54.995000+00:00,17.614,32.515,25.21,295.0,218.0,False,75.339,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064, 2064]",306.0
1239,9550,63,53,2024-06-30T14:04:59.079000+00:00,17.498,31.465,20.909,293.0,232.0,False,69.872,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",303.0
1239,9550,11,53,2024-06-30T14:05:41.761000+00:00,17.335,31.326,21.056,320.0,225.0,False,69.717,"[2049, 2048, 2048, 2049, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2049, 2048]","[2049, 2049, 2048, 2049, 2049, 2049, 2048]",313.0
1239,9550,1,54,2024-06-30T14:05:58.358000+00:00,17.201,31.013,20.575,289.0,232.0,False,68.789,"[2049, 2051, 2051, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2051, 2049, 2048, 2048]",301.0
1239,9550,4,54,2024-06-30T14:05:59.415000+00:00,16.996,30.89,20.543,312.0,237.0,False,68.429,"[2048, 2048, 2049, 2051, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2051, 2048, 2049, 2048, 2049, 2048]",310.0
1239,9550,16,53,2024-06-30T14:06:03.446000+00:00,17.158,31.993,21.583,316.0,221.0,False,70.734,"[2049, 2049, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",315.0
1239,9550,63,54,2024-06-30T14:06:08.858000+00:00,17.715,31.732,20.925,294.0,231.0,False,70.372,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",301.0
1239,9550,44,54,2024-06-30T14:06:10.260000+00:00,40.39,31.249,21.212,293.0,232.0,True,92.851,"[2064, 2064, 2064, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",295.0
1239,9550,11,54,2024-06-30T14:06:51.287000+00:00,17.714,31.371,21.135,284.0,228.0,False,70.22,"[2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2048, 2049, 2048]",293.0
1239,9550,1,55,2024-06-30T14:07:06.965000+00:00,17.325,31.146,20.742,,232.0,False,69.213,"[2048, 2048, 2051, 2049, 2048, 2048]","[2049, 2048, 2049, 2048, 2048, 2049, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048]",301.0
1239,9550,4,55,2024-06-30T14:07:07.734000+00:00,16.924,31.569,20.855,313.0,231.0,False,69.348,"[None, 2051, 2048, 2051, 2048, 2048]","[2049, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",315.0
1239,9550,16,54,2024-06-30T14:07:14.284000+00:00,17.259,31.348,21.076,318.0,227.0,False,69.683,"[2051, 2048, 2048, 2049, 2051, 2049]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]",309.0
1239,9550,63,55,2024-06-30T14:07:19.322000+00:00,17.597,31.437,20.861,296.0,235.0,False,69.895,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",304.0
1239,9550,44,55,2024-06-30T14:07:43.102000+00:00,17.72,31.255,20.988,286.0,232.0,False,69.963,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2049, 2048]",298.0
1239,9550,11,55,2024-06-30T14:08:01.580000+00:00,17.543,31.335,21.209,289.0,225.0,False,70.087,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2049]",296.0
1239,9550,1,56,2024-06-30T14:08:16.314000+00:00,16.933,31.024,20.666,309.0,221.0,False,68.623,"[2049, 2051, 2048, 2049, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2048, 2048]",297.0
1239,9550,4,56,2024-06-30T14:08:17.099000+00:00,17.116,30.993,20.661,315.0,233.0,False,68.77,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",314.0
1239,9550,16,55,2024-06-30T14:08:23.772000+00:00,17.565,30.99,21.029,290.0,225.0,False,69.584,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",300.0
1239,9550,63,56,2024-06-30T14:08:29.216000+00:00,17.464,31.315,20.932,297.0,233.0,False,69.711,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",307.0
1239,9550,44,56,2024-06-30T14:08:53.073000+00:00,17.614,31.4,21.078,280.0,229.0,False,70.092,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]",297.0
1239,9550,11,56,2024-06-30T14:09:11.673000+00:00,17.111,31.566,21.017,309.0,226.0,False,69.694,"[2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2049, 2048, 2049, 2048, 2049, 2048]",324.0
1239,9550,1,57,2024-06-30T14:09:24.777000+00:00,17.273,31.099,20.603,288.0,233.0,False,68.975,"[2048, 2048, 2051, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",304.0
1239,9550,4,57,2024-06-30T14:09:25.820000+00:00,17.11,31.13,20.511,306.0,234.0,False,68.751,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2051, 2049, 2049, 2048, 2048]",308.0
1239,9550,16,56,2024-06-30T14:09:33.352000+00:00,17.466,31.228,21.107,295.0,224.0,False,69.801,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",304.0
1239,9550,63,57,2024-06-30T14:09:38.905000+00:00,17.494,31.666,20.904,296.0,229.0,False,70.064,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]",307.0
1239,9550,44,57,2024-06-30T14:10:03.172000+00:00,17.53,31.435,21.079,286.0,219.0,False,70.044,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",301.0
1239,9550,11,57,2024-06-30T14:10:21.267000+00:00,17.551,31.566,21.07,285.0,227.0,False,70.187,"[2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2049, 2049, 2049, 2048]",293.0
1239,9550,1,58,2024-06-30T14:10:33.697000+00:00,17.396,31.183,20.604,,231.0,False,69.183,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",304.0
1239,9550,4,58,2024-06-30T14:10:34.589000+00:00,17.068,31.441,20.652,312.0,236.0,False,69.161,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",308.0
1239,9550,16,57,2024-06-30T14:10:43.223000+00:00,17.275,31.539,20.873,311.0,227.0,False,69.687,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2049, 2049, 2049]",313.0
1239,9550,63,58,2024-06-30T14:10:49.010000+00:00,17.453,31.634,20.915,302.0,229.0,False,70.002,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2049]",321.0
1239,9550,44,58,2024-06-30T14:11:13.138000+00:00,17.538,31.489,20.878,285.0,234.0,False,69.905,"[None, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2049, 2048]",299.0
1239,9550,11,58,2024-06-30T14:11:31.673000+00:00,17.561,31.45,21.14,286.0,226.0,False,70.151,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",295.0
1239,9550,1,59,2024-06-30T14:11:42.971000+00:00,17.447,32.49,20.709,291.0,234.0,False,70.646,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",306.0
1239,9550,4,59,2024-06-30T14:11:43.622000+00:00,17.066,32.741,20.819,321.0,236.0,False,70.626,"[None, 2048, 2048, 2048, 2048, 2049]","[2051, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",293.0
1239,9550,16,58,2024-06-30T14:11:52.783000+00:00,17.464,31.156,21.029,294.0,231.0,False,69.649,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]",300.0
1239,9550,63,59,2024-06-30T14:11:59.060000+00:00,17.354,31.717,20.89,309.0,231.0,False,69.961,"[None, 2048, 2048, 2049, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",299.0
1239,9550,44,59,2024-06-30T14:12:23.099000+00:00,17.52,31.213,21.059,286.0,233.0,False,69.792,"[None, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",300.0
1239,9550,11,59,2024-06-30T14:12:41.770000+00:00,17.559,31.776,21.279,299.0,223.0,False,70.614,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",294.0
1239,9550,1,60,2024-06-30T14:12:53.676000+00:00,17.449,31.233,20.717,289.0,231.0,False,69.399,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",304.0
1239,9550,4,60,2024-06-30T14:12:54.371000+00:00,17.27,31.434,20.652,309.0,231.0,False,69.356,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",316.0
1239,9550,16,59,2024-06-30T14:13:02.637000+00:00,17.53,31.352,21.403,293.0,228.0,False,70.285,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",314.0
1239,9550,63,60,2024-06-30T14:13:08.954000+00:00,17.639,31.584,20.842,294.0,231.0,False,70.065,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]",303.0
1239,9550,44,60,2024-06-30T14:13:32.941000+00:00,17.551,31.271,20.988,287.0,233.0,False,69.81,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",299.0
1239,9550,11,60,2024-06-30T14:13:52.228000+00:00,17.289,31.945,21.444,307.0,216.0,False,70.678,"[None, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",309.0
1239,9550,1,61,2024-06-30T14:14:03.018000+00:00,17.47,31.821,20.712,293.0,233.0,False,70.003,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",305.0
1239,9550,4,61,2024-06-30T14:14:03.659000+00:00,17.086,32.125,20.826,321.0,234.0,False,70.037,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",312.0
1239,9550,16,60,2024-06-30T14:14:13+00:00,17.353,31.855,21.152,302.0,230.0,False,70.36,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",319.0
1239,9550,63,61,2024-06-30T14:14:18.936000+00:00,17.426,31.398,20.787,300.0,231.0,False,69.611,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",306.0
1239,9550,44,61,2024-06-30T14:14:42.667000+00:00,17.522,31.111,20.929,,233.0,False,69.562,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048]",299.0
1239,9550,11,61,2024-06-30T14:15:02.967000+00:00,17.192,32.184,21.367,308.0,221.0,False,70.743,"[2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",307.0
1239,9550,1,62,2024-06-30T14:15:13.065000+00:00,17.514,31.246,20.768,291.0,231.0,False,69.528,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",301.0
1239,9550,4,62,2024-06-30T14:15:13.665000+00:00,17.182,31.527,20.8,310.0,234.0,False,69.509,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",316.0
1239,9550,16,61,2024-06-30T14:15:23.198000+00:00,17.593,31.275,21.063,294.0,230.0,False,69.931,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",302.0
1239,9550,63,62,2024-06-30T14:15:28.663000+00:00,17.47,31.58,21.0,304.0,230.0,False,70.05,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",309.0
1239,9550,44,62,2024-06-30T14:15:52.299000+00:00,17.505,31.466,21.134,,226.0,False,70.105,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",299.0
1239,9550,11,62,2024-06-30T14:16:13.720000+00:00,17.169,31.922,21.366,320.0,219.0,False,70.457,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",321.0
1239,9550,1,63,2024-06-30T14:16:22.610000+00:00,17.523,31.887,21.002,288.0,232.0,False,70.412,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",303.0
1239,9550,4,63,2024-06-30T14:16:23.176000+00:00,17.195,32.111,20.928,313.0,232.0,False,70.234,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",316.0
1239,9550,16,62,2024-06-30T14:16:33.276000+00:00,17.247,31.664,20.946,310.0,229.0,False,69.857,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2049, 2048]",323.0
1239,9550,63,63,2024-06-30T14:16:38.639000+00:00,17.516,31.571,20.955,302.0,231.0,False,70.042,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]",306.0
1239,9550,44,63,2024-06-30T14:17:02.334000+00:00,17.497,31.145,20.995,293.0,230.0,False,69.637,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",302.0
1239,9550,11,63,2024-06-30T14:17:24.202000+00:00,17.377,31.949,21.545,308.0,223.0,False,70.871,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",323.0
1239,9550,1,64,2024-06-30T14:17:32.926000+00:00,17.573,45.543,34.887,291.0,180.0,False,98.003,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064, 2064]",255.0
1239,9550,4,64,2024-06-30T14:17:33.436000+00:00,17.309,41.854,61.094,316.0,117.0,False,120.257,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064, 2064]",248.0
1239,9550,16,63,2024-06-30T14:17:43.056000+00:00,17.557,31.666,21.295,292.0,218.0,False,70.518,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",302.0
1239,9550,63,64,2024-06-30T14:17:48.727000+00:00,17.592,31.682,21.65,297.0,227.0,False,70.924,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",308.0
1239,9550,44,64,2024-06-30T14:18:12.065000+00:00,17.513,31.445,21.022,287.0,229.0,False,69.98,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2049]",300.0
1239,9550,11,64,2024-06-30T14:18:35.075000+00:00,17.298,32.395,21.64,313.0,219.0,False,71.333,"[2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",314.0
1239,9550,16,64,2024-06-30T14:18:53.513000+00:00,17.462,31.386,21.244,289.0,227.0,False,70.092,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",301.0
1239,9550,63,65,2024-06-30T14:18:59.527000+00:00,17.397,31.854,21.027,309.0,230.0,False,70.278,"[None, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",305.0
1239,9550,1,65,2024-06-30T14:19:11.117000+00:00,35.681,30.639,27.377,285.0,240.0,True,93.697,"[2064, 2064, 2064, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2051]","[2051, 2048, 2048, 2048, 2048, 2048, 2048]",302.0
1239,9550,44,65,2024-06-30T14:19:21.965000+00:00,17.345,31.267,25.894,291.0,231.0,False,74.506,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2049, 2048, 2048, 2048]",305.0
